Sign,x,y,Z,Roll,Fore,Index,Ring,Little
answer,-0.007812,0.0,0.0,0.0,0.5,0.0,0.75,0.75
answer,0.0,0.0,0.0,0.083333,0.75,0.0,0.0,0.0
answer,-0.023438,-0.023438,0.0,0.083333,0.75,0.0,0.0,0.0
answer,-0.023438,-0.03125,0.0,0.083333,0.75,0.0,0.0,0.0
answer,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0
answer,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0
answer,0.015625,0.007812,0.0,0.0,0.75,0.0,0.0,0.0
answer,0.0,-0.007812,0.007812,0.083333,0.75,0.0,0.0,0.0
answer,0.0,-0.015625,0.007812,0.083333,0.75,0.0,0.0,0.0
answer,-0.007812,-0.023438,0.007812,0.0,0.75,0.25,0.0,0.0
answer,-0.007812,-0.007812,0.0,0.0,0.5,0.0,0.0,0.0
answer,-0.007812,-0.007812,0.0,0.0,0.5,0.0,0.0,0.0
answer,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
answer,0.0,0.0,0.007812,0.083333,0.75,0.0,0.0,0.0
answer,-0.007812,0.0,0.007812,0.083333,0.75,0.0,0.0,0.0
answer,-0.007812,0.0,0.007812,0.0,0.75,0.0,0.0,0.0
answer,0.0,-0.015625,0.0,0.083333,0.75,0.75,0.75,0.75
answer,-0.007812,-0.015625,0.0,0.083333,0.75,0.75,0.75,0.75
answer,-0.039062,0.0,0.007812,0.083333,0.75,0.75,0.75,0.75
answer,0.0,0.0,0.0,0.083333,0.75,0.75,0.75,0.75
answer,-0.015625,-0.007812,0.0,0.083333,0.75,0.75,0.75,0.75
answer,-0.023438,-0.015625,0.0,0.083333,0.75,0.75,0.75,0.75
answer,0.015625,0.015625,0.0,0.083333,0.75,0.5,0.75,0.75
answer,0.007812,0.023438,0.0,0.0,0.75,0.5,0.75,0.75
answer,0.007812,0.03125,0.0,0.083333,0.75,0.5,0.5,0.5
answer,0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.75
answer,-0.007812,0.0,0.0,0.0,0.75,0.75,0.75,0.75
answer,-0.007812,0.0,0.0,0.0,0.5,0.75,0.75,0.75
answer,0.007812,0.0,0.0,0.083333,0.75,0.75,0.75,0.75
answer,0.023438,0.0,0.0,0.083333,0.75,0.75,0.75,0.75
answer,0.015625,0.0,0.0,0.083333,0.75,0.75,0.75,0.75
answer,0.007812,0.007812,0.0,0.0,0.75,0.75,0.75,0.75
answer,0.015625,0.0,0.0,0.0,0.75,0.75,0.75,0.75
answer,0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.75
answer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
answer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
answer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
answer,0.015625,0.007812,0.0,0.0,0.75,0.75,0.0,0.0
answer,0.015625,0.015625,0.0,0.0,0.75,0.75,0.0,0.0
answer,0.023438,0.015625,0.0,0.0,0.75,0.75,0.0,0.0
answer,0.0,0.0,0.0,0.083333,0.75,0.75,0.75,0.75
answer,0.0,0.0,0.0,0.083333,0.75,0.75,0.75,0.75
answer,0.0,0.0,0.0,0.083333,0.75,0.75,0.5,0.5
answer,0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.75
answer,0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.75
answer,0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.75
answer,0.0,0.0,0.0,0.083333,0.5,0.25,0.25,0.25
answer,-0.007812,0.0,0.0,0.083333,0.5,0.25,0.25,0.25
answer,-0.007812,0.0,0.007812,0.0,0.5,0.25,0.25,0.25
answer,0.0,0.0,0.0,0.083333,0.75,0.25,0.25,0.25
answer,-0.007812,-0.015625,0.0,0.0,0.75,0.25,0.25,0.25
answer,-0.015625,-0.015625,0.0,0.0,0.5,0.25,0.25,0.25
answer,0.0,0.0,0.0,0.083333,0.75,0.25,0.25,0.25
answer,0.0,0.0,0.0,0.083333,0.75,0.25,0.25,0.25
answer,0.0,0.0,0.0,0.083333,0.75,0.25,0.25,0.25
answer,0.0,0.0,0.0,0.083333,0.75,0.25,0.25,0.25
answer,0.0,0.0,0.0,0.083333,0.75,0.25,0.25,0.25
answer,0.0,0.0,0.0,0.083333,0.75,0.25,0.25,0.25
answer,-0.007812,0.0,0.0,0.083333,0.5,0.25,0.25,0.25
answer,0.0,0.0,0.0,0.083333,0.5,0.25,0.25,0.25
answer,0.0,-0.007812,0.0,0.083333,0.5,0.25,0.25,0.25
answer,0.0,0.0,0.0,0.0,0.25,0.5,0.25,0.25
answer,0.0,0.0,0.0,0.0,0.25,0.5,0.25,0.25
answer,0.0,0.0,0.0,0.083333,0.25,0.5,0.0,0.0
answer,0.0,0.0,0.0,0.0,0.75,0.75,0.25,0.25
answer,0.0,0.0,0.0,0.0,0.75,0.75,0.25,0.25
answer,0.0,-0.007812,0.0,0.0,0.75,0.75,0.25,0.25
answer,0.0,0.0,0.0,0.083333,0.75,0.75,0.0,0.0
answer,0.0,0.0,0.0,0.083333,0.75,0.75,0.0,0.0
answer,0.0,0.0,0.0,0.083333,0.75,0.75,0.0,0.0
answer,-0.007812,0.0,0.0,0.0,0.75,0.75,0.0,0.0
answer,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0
answer,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0
answer,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0
answer,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0
answer,0.0,-0.007812,0.0,0.0,0.75,0.75,0.0,0.0
answer,0.0,0.007812,0.0,0.0,0.75,0.75,0.25,0.25
answer,0.007812,0.015625,0.0,0.0,0.75,0.75,0.25,0.25
answer,0.007812,0.007812,0.0,0.0,0.75,0.75,0.25,0.25
answer,0.015625,0.0,0.0,0.0,0.75,0.75,0.25,0.25
answer,0.015625,0.0,0.0,0.0,0.75,0.75,0.25,0.25
answer,0.007812,0.0,0.0,0.0,0.75,0.75,0.25,0.25
answer,0.007812,0.007812,0.0,0.0,0.75,0.5,0.75,0.75
answer,0.0,0.0,0.0,0.0,0.75,0.5,0.75,0.75
answer,0.0,0.007812,0.0,0.0,0.75,0.5,0.75,0.75
answer,0.0,0.0,0.0,0.0,0.75,0.5,0.5,0.5
answer,-0.015625,0.0,0.0,0.0,0.75,0.5,0.5,0.5
answer,-0.015625,0.0,0.0,0.0,0.75,0.5,0.5,0.5
answer,0.0,0.0,0.0,0.0,0.75,0.5,0.5,0.5
answer,-0.007812,0.0,0.0,0.0,0.75,0.5,0.5,0.5
answer,0.0,0.0,0.0,0.0,0.75,0.5,0.5,0.5
answer,0.0,0.0,0.0,0.0,0.75,0.5,0.25,0.25
answer,0.0,0.0,0.0,0.0,0.75,0.5,0.0,0.0
answer,0.0,0.0,0.0,0.0,0.5,0.5,0.25,0.25
answer,-0.007812,0.0,0.007812,0.0,0.75,0.5,0.5,0.5
answer,-0.015625,-0.007812,0.007812,0.0,0.75,0.5,0.5,0.5
answer,-0.023438,-0.007812,0.007812,0.0,0.75,0.5,0.5,0.5
answer,0.0,0.0,0.0,0.083333,0.75,0.75,0.75,0.75
answer,0.0,0.0,0.0,0.083333,0.75,0.75,0.75,0.75
answer,0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.75
answer,-0.015625,-0.007812,0.0,0.0,0.75,0.75,0.75,0.75
answer,-0.023438,-0.015625,0.0,0.0,0.75,0.75,0.75,0.75
answer,-0.03125,-0.015625,0.0,0.0,0.75,0.75,0.75,0.75
answer,-0.007812,-0.015625,0.0,0.083333,0.75,0.75,0.75,0.75
answer,-0.015625,-0.015625,0.0,0.083333,0.75,0.75,0.75,0.75
answer,0.0,0.007812,0.0,0.0,0.0,0.0,0.0,0.0
answer,0.0,0.0,0.0,0.0,0.75,0.75,0.5,0.5
answer,0.0,0.0,0.0,0.0,0.75,0.75,0.5,0.5
answer,0.0,0.0,0.0,0.0,0.5,0.75,0.5,0.5
answer,0.007812,0.0,0.0,0.0,0.75,0.75,0.75,0.75
answer,0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.75
answer,0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.75
answer,0.007812,0.007812,0.0,0.0,0.75,0.75,0.75,0.75
answer,0.007812,0.007812,0.0,0.0,0.75,0.75,0.75,0.75
answer,0.015625,0.015625,0.0,0.0,0.75,0.75,0.5,0.5
answer,-0.007812,0.0,0.0,0.0,0.75,0.75,0.0,0.0
answer,-0.015625,0.0,0.0,0.0,0.75,0.75,0.0,0.0
answer,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0
answer,0.0,0.0,0.0,0.083333,0.5,0.75,0.0,0.0
answer,0.0,0.0,0.0,0.083333,0.25,0.75,0.0,0.0
answer,0.0,0.0,0.0,0.083333,0.5,0.75,0.0,0.0
answer,0.0,0.0,0.0,0.083333,0.5,0.75,0.0,0.0
answer,0.0,0.0,0.0,0.083333,0.5,0.75,0.0,0.0
answer,0.0,0.0,0.0,0.083333,0.5,0.75,0.0,0.0
answer,0.0,0.0,0.0,0.083333,0.5,0.75,0.0,0.0
answer,0.0,0.0,0.0,0.083333,0.5,0.75,0.0,0.0
answer,0.0,0.0,0.0,0.083333,0.75,0.75,0.0,0.0
answer,0.0,-0.007812,0.0,0.083333,0.5,0.75,0.0,0.0
answer,0.007812,0.0,-0.015625,0.0,0.0,0.0,0.25,0.25
answer,-0.015625,-0.015625,0.0,0.0,0.5,0.75,0.0,0.0
answer,0.007812,0.0,0.007812,0.083333,0.5,0.75,0.0,0.0
answer,0.023438,0.0,0.007812,0.083333,0.5,0.75,0.0,0.0
answer,0.023438,0.0,0.007812,0.083333,0.5,0.75,0.0,0.0
answer,0.0,0.0,0.0,0.083333,0.25,0.5,0.25,0.25
answer,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
answer,0.0,0.0,0.0,0.0,0.25,0.5,0.25,0.25
answer,-0.03125,-0.039062,0.0,0.166667,0.5,0.75,0.0,0.0
answer,-0.070312,-0.078125,0.0,0.083333,0.25,0.75,0.0,0.0
answer,-0.070312,-0.085938,0.0,0.083333,0.25,0.5,0.0,0.0
answer,0.0,0.0,0.0,0.083333,0.25,0.5,0.0,0.0
answer,0.0,0.0,0.0,0.083333,0.25,0.5,0.0,0.0
answer,0.0,0.0,0.0,0.083333,0.25,0.5,0.0,0.0
answer,0.0,-0.007812,0.0,0.0,0.5,0.75,0.25,0.25
answer,0.0,-0.007812,0.0,0.0,0.5,0.75,0.25,0.25
answer,0.0,-0.007812,0.0,0.0,0.5,0.75,0.25,0.25
answer,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0
answer,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0
answer,0.007812,0.0,0.0,0.0,0.75,0.75,0.0,0.0
answer,0.0,0.007812,0.0,0.0,0.75,0.25,0.0,0.0
answer,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0
answer,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0
answer,0.015625,0.0,0.007812,0.0,0.75,0.25,0.0,0.0
answer,0.007812,0.0,0.007812,0.0,0.75,0.25,0.0,0.0
answer,0.023438,0.0,0.007812,0.0,0.75,0.25,0.0,0.0
answer,0.015625,0.007812,0.007812,0.0,0.75,0.25,0.0,0.0
answer,0.015625,0.0,0.007812,0.0,0.75,0.25,0.0,0.0
answer,0.015625,0.0,0.007812,0.0,0.75,0.25,0.0,0.0
answer,0.015625,0.0,0.0,0.0,0.5,0.5,0.75,0.75
answer,0.023438,0.0,0.0,0.0,0.5,0.5,0.75,0.75
answer,0.007812,-0.007812,0.0,0.0,0.5,0.5,0.75,0.75
answer,0.015625,0.0,0.0,0.0,0.75,0.25,0.5,0.5
answer,0.023438,0.0,0.0,0.0,0.75,0.25,0.5,0.5
answer,0.023438,0.0,0.0,0.0,0.75,0.25,0.5,0.5
answer,0.0,0.0,0.0,0.083333,0.5,0.5,0.0,0.0
answer,0.0,0.0,0.0,0.083333,0.5,0.5,0.0,0.0
answer,-0.007812,0.0,0.0,0.083333,0.5,0.75,0.0,0.0
answer,0.007812,0.007812,0.0,0.166667,0.5,0.5,0.0,0.0
answer,0.0,0.007812,0.0,0.166667,0.5,0.5,0.0,0.0
answer,0.015625,0.015625,0.0,0.083333,0.5,0.5,0.0,0.0
answer,0.0,0.007812,0.0,0.166667,0.5,0.5,0.0,0.0
answer,0.0,0.0,0.0,0.166667,0.5,0.5,0.0,0.0
answer,0.0,0.0,0.0,0.166667,0.5,0.75,0.0,0.0
answer,0.0,0.0,0.0,0.083333,0.5,0.5,0.0,0.0
answer,0.0,0.0,0.0,0.083333,0.5,0.5,0.0,0.0
answer,0.0,0.0,0.0,0.083333,0.5,0.5,0.0,0.0
answer,0.015625,0.007812,0.007812,0.0,0.75,0.75,0.0,0.0
answer,0.023438,0.015625,0.007812,0.0,0.75,0.75,0.0,0.0
answer,0.039062,0.007812,0.007812,0.0,0.75,0.75,0.0,0.0
answer,0.015625,0.0,0.0,0.083333,0.75,0.75,0.0,0.0
answer,0.023438,0.0,0.0,0.083333,0.75,0.75,0.0,0.0
answer,0.015625,0.0,0.0,0.083333,0.75,0.75,0.0,0.0
answer,0.0,0.015625,0.0,0.0,0.5,0.75,0.25,0.25
answer,0.0,0.015625,0.0,0.0,0.5,0.75,0.25,0.25
answer,-0.007812,0.039062,0.0,0.0,0.5,0.75,0.25,0.25
answer,0.0,0.0,0.0,0.0,0.5,0.75,0.25,0.25
answer,0.007812,0.0,0.0,0.0,0.5,0.75,0.25,0.25
answer,0.015625,0.007812,0.0,0.0,0.5,0.75,0.25,0.25
answer,0.0,0.0,0.0,0.0,0.5,0.75,0.25,0.25
answer,0.0,0.0,0.0,0.0,0.5,0.75,0.25,0.25
answer,-0.007812,-0.007812,0.0,0.0,0.5,0.75,0.25,0.25
answer,0.0,0.007812,0.0,0.0,0.25,0.5,0.0,0.0
answer,0.15625,0.171875,0.0,0.083333,0.25,0.5,0.0,0.0
answer,0.085938,0.09375,0.0,0.166667,0.25,0.5,0.0,0.0
answer,0.015625,0.015625,0.0,0.0,0.5,0.75,0.25,0.25
answer,0.03125,0.007812,0.0,0.0,0.75,0.75,0.25,0.25
answer,0.03125,0.007812,0.0,0.0,0.5,0.75,0.25,0.25
answer,0.070312,0.0,0.0,0.0,0.5,0.0,0.75,0.75
answer,0.007812,0.007812,0.0,0.083333,0.5,0.0,0.75,0.75
answer,0.0625,0.007812,0.0,0.083333,0.5,0.0,0.75,0.75
answer,0.0,0.0,0.0,0.083333,0.75,0.0,0.75,0.75
answer,0.0625,0.007812,0.0,0.083333,0.75,0.25,0.75,0.75
answer,0.0,0.0,0.0,0.083333,0.75,0.5,0.75,0.75
answer,0.0,-0.007812,0.0,0.083333,0.5,0.25,0.75,0.75
answer,0.0,-0.015625,0.0,0.083333,0.5,0.0,0.75,0.75
answer,0.0,-0.03125,0.007812,0.083333,0.5,0.0,0.75,0.75
answer,0.0,0.0,0.0,0.083333,0.75,0.25,0.75,0.75
answer,-0.023438,0.007812,0.0,0.0,0.75,0.25,0.75,0.75
answer,-0.023438,0.007812,0.0,0.0,0.75,0.25,0.75,0.75
answer,0.007812,0.023438,0.0,0.083333,0.5,0.75,0.75,0.75
answer,0.007812,0.023438,0.0,0.083333,0.5,0.0,0.75,0.75
answer,-0.007812,0.0,0.0,0.0,0.5,0.0,0.75,0.75
answer,0.0,0.0,0.0,0.083333,0.75,0.0,0.0,0.0
answer,-0.023438,-0.023438,0.0,0.083333,0.75,0.0,0.0,0.0
answer,-0.023438,-0.03125,0.0,0.083333,0.75,0.0,0.0,0.0
answer,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0
answer,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0
answer,0.015625,0.007812,0.0,0.0,0.75,0.0,0.0,0.0
answer,0.0,-0.007812,0.007812,0.083333,0.75,0.0,0.0,0.0
answer,0.0,-0.015625,0.007812,0.083333,0.75,0.0,0.0,0.0
answer,-0.007812,-0.023438,0.007812,0.0,0.75,0.25,0.0,0.0
answer,-0.007812,-0.007812,0.0,0.0,0.5,0.0,0.0,0.0
answer,-0.007812,-0.007812,0.0,0.0,0.5,0.0,0.0,0.0
answer,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
answer,0.0,0.0,0.007812,0.083333,0.75,0.0,0.0,0.0
answer,-0.007812,0.0,0.007812,0.083333,0.75,0.0,0.0,0.0
answer,-0.007812,0.0,0.007812,0.0,0.75,0.0,0.0,0.0
answer,0.0,-0.015625,0.0,0.083333,0.75,0.75,0.75,0.75
answer,-0.007812,-0.015625,0.0,0.083333,0.75,0.75,0.75,0.75
answer,-0.039062,0.0,0.007812,0.083333,0.75,0.75,0.75,0.75
answer,0.0,0.0,0.0,0.083333,0.75,0.75,0.75,0.75
answer,-0.015625,-0.007812,0.0,0.083333,0.75,0.75,0.75,0.75
answer,-0.023438,-0.015625,0.0,0.083333,0.75,0.75,0.75,0.75
answer,0.015625,0.015625,0.0,0.083333,0.75,0.5,0.75,0.75
answer,0.007812,0.023438,0.0,0.0,0.75,0.5,0.75,0.75
answer,0.007812,0.03125,0.0,0.083333,0.75,0.5,0.5,0.5
answer,0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.75
answer,-0.007812,0.0,0.0,0.0,0.75,0.75,0.75,0.75
answer,-0.007812,0.0,0.0,0.0,0.5,0.75,0.75,0.75
answer,0.007812,0.0,0.0,0.083333,0.75,0.75,0.75,0.75
answer,0.023438,0.0,0.0,0.083333,0.75,0.75,0.75,0.75
answer,0.015625,0.0,0.0,0.083333,0.75,0.75,0.75,0.75
answer,0.007812,0.007812,0.0,0.0,0.75,0.75,0.75,0.75
answer,0.015625,0.0,0.0,0.0,0.75,0.75,0.75,0.75
answer,0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.75
answer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
answer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
answer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
answer,0.015625,0.007812,0.0,0.0,0.75,0.75,0.0,0.0
answer,0.015625,0.015625,0.0,0.0,0.75,0.75,0.0,0.0
answer,0.023438,0.015625,0.0,0.0,0.75,0.75,0.0,0.0
answer,0.0,0.0,0.0,0.083333,0.75,0.75,0.75,0.75
answer,0.0,0.0,0.0,0.083333,0.75,0.75,0.75,0.75
answer,0.0,0.0,0.0,0.083333,0.75,0.75,0.5,0.5
answer,0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.75
answer,0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.75
answer,0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.75
answer,0.0,0.0,0.0,0.083333,0.5,0.25,0.25,0.25
answer,-0.007812,0.0,0.0,0.083333,0.5,0.25,0.25,0.25
answer,-0.007812,0.0,0.007812,0.0,0.5,0.25,0.25,0.25
answer,0.0,0.0,0.0,0.083333,0.75,0.25,0.25,0.25
answer,-0.007812,-0.015625,0.0,0.0,0.75,0.25,0.25,0.25
answer,-0.015625,-0.015625,0.0,0.0,0.5,0.25,0.25,0.25
answer,0.0,0.0,0.0,0.083333,0.75,0.25,0.25,0.25
answer,0.0,0.0,0.0,0.083333,0.75,0.25,0.25,0.25
answer,0.0,0.0,0.0,0.083333,0.75,0.25,0.25,0.25
answer,0.0,0.0,0.0,0.083333,0.75,0.25,0.25,0.25
answer,0.0,0.0,0.0,0.083333,0.75,0.25,0.25,0.25
answer,0.0,0.0,0.0,0.083333,0.75,0.25,0.25,0.25
answer,-0.007812,0.0,0.0,0.083333,0.5,0.25,0.25,0.25
answer,0.0,0.0,0.0,0.083333,0.5,0.25,0.25,0.25
answer,0.0,-0.007812,0.0,0.083333,0.5,0.25,0.25,0.25
answer,0.0,0.0,0.0,0.0,0.25,0.5,0.25,0.25
answer,0.0,0.0,0.0,0.0,0.25,0.5,0.25,0.25
answer,0.0,0.0,0.0,0.083333,0.25,0.5,0.0,0.0
answer,0.0,0.0,0.0,0.0,0.75,0.75,0.25,0.25
answer,0.0,0.0,0.0,0.0,0.75,0.75,0.25,0.25
answer,0.0,-0.007812,0.0,0.0,0.75,0.75,0.25,0.25
answer,0.0,0.0,0.0,0.083333,0.75,0.75,0.0,0.0
answer,0.0,0.0,0.0,0.083333,0.75,0.75,0.0,0.0
answer,0.0,0.0,0.0,0.083333,0.75,0.75,0.0,0.0
answer,-0.007812,0.0,0.0,0.0,0.75,0.75,0.0,0.0
answer,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0
answer,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0
answer,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0
answer,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0
answer,0.0,-0.007812,0.0,0.0,0.75,0.75,0.0,0.0
answer,0.0,0.007812,0.0,0.0,0.75,0.75,0.25,0.25
answer,0.007812,0.015625,0.0,0.0,0.75,0.75,0.25,0.25
answer,0.007812,0.007812,0.0,0.0,0.75,0.75,0.25,0.25
answer,0.015625,0.0,0.0,0.0,0.75,0.75,0.25,0.25
answer,0.015625,0.0,0.0,0.0,0.75,0.75,0.25,0.25
answer,0.007812,0.0,0.0,0.0,0.75,0.75,0.25,0.25
answer,0.007812,0.007812,0.0,0.0,0.75,0.5,0.75,0.75
answer,0.0,0.0,0.0,0.0,0.75,0.5,0.75,0.75
answer,0.0,0.007812,0.0,0.0,0.75,0.5,0.75,0.75
answer,0.0,0.0,0.0,0.0,0.75,0.5,0.5,0.5
answer,-0.015625,0.0,0.0,0.0,0.75,0.5,0.5,0.5
answer,-0.015625,0.0,0.0,0.0,0.75,0.5,0.5,0.5
answer,0.0,0.0,0.0,0.0,0.75,0.5,0.5,0.5
answer,-0.007812,0.0,0.0,0.0,0.75,0.5,0.5,0.5
answer,0.0,0.0,0.0,0.0,0.75,0.5,0.5,0.5
answer,0.0,0.0,0.0,0.0,0.75,0.5,0.25,0.25
answer,0.0,0.0,0.0,0.0,0.75,0.5,0.0,0.0
answer,0.0,0.0,0.0,0.0,0.5,0.5,0.25,0.25
answer,-0.007812,0.0,0.007812,0.0,0.75,0.5,0.5,0.5
answer,-0.015625,-0.007812,0.007812,0.0,0.75,0.5,0.5,0.5
answer,-0.023438,-0.007812,0.007812,0.0,0.75,0.5,0.5,0.5
answer,0.0,0.0,0.0,0.083333,0.75,0.75,0.75,0.75
answer,0.0,0.0,0.0,0.083333,0.75,0.75,0.75,0.75
answer,0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.75
answer,-0.015625,-0.007812,0.0,0.0,0.75,0.75,0.75,0.75
answer,-0.023438,-0.015625,0.0,0.0,0.75,0.75,0.75,0.75
answer,-0.03125,-0.015625,0.0,0.0,0.75,0.75,0.75,0.75
answer,-0.007812,-0.015625,0.0,0.083333,0.75,0.75,0.75,0.75
answer,-0.015625,-0.015625,0.0,0.083333,0.75,0.75,0.75,0.75
answer,0.0,0.007812,0.0,0.0,0.0,0.0,0.0,0.0
answer,0.0,0.0,0.0,0.0,0.75,0.75,0.5,0.5
answer,0.0,0.0,0.0,0.0,0.75,0.75,0.5,0.5
answer,0.0,0.0,0.0,0.0,0.5,0.75,0.5,0.5
answer,0.007812,0.0,0.0,0.0,0.75,0.75,0.75,0.75
answer,0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.75
answer,0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.75
answer,0.007812,0.007812,0.0,0.0,0.75,0.75,0.75,0.75
answer,0.007812,0.007812,0.0,0.0,0.75,0.75,0.75,0.75
answer,0.015625,0.015625,0.0,0.0,0.75,0.75,0.5,0.5
answer,-0.007812,0.0,0.0,0.0,0.75,0.75,0.0,0.0
answer,-0.015625,0.0,0.0,0.0,0.75,0.75,0.0,0.0
answer,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0
answer,0.0,0.0,0.0,0.083333,0.5,0.75,0.0,0.0
answer,0.0,0.0,0.0,0.083333,0.25,0.75,0.0,0.0
answer,0.0,0.0,0.0,0.083333,0.5,0.75,0.0,0.0
answer,0.0,0.0,0.0,0.083333,0.5,0.75,0.0,0.0
answer,0.0,0.0,0.0,0.083333,0.5,0.75,0.0,0.0
answer,0.0,0.0,0.0,0.083333,0.5,0.75,0.0,0.0
answer,0.0,0.0,0.0,0.083333,0.5,0.75,0.0,0.0
answer,0.0,0.0,0.0,0.083333,0.5,0.75,0.0,0.0
answer,0.0,0.0,0.0,0.083333,0.75,0.75,0.0,0.0
answer,0.0,-0.007812,0.0,0.083333,0.5,0.75,0.0,0.0
answer,0.007812,0.0,-0.015625,0.0,0.0,0.0,0.25,0.25
answer,-0.015625,-0.015625,0.0,0.0,0.5,0.75,0.0,0.0
answer,0.007812,0.0,0.007812,0.083333,0.5,0.75,0.0,0.0
answer,0.023438,0.0,0.007812,0.083333,0.5,0.75,0.0,0.0
answer,0.023438,0.0,0.007812,0.083333,0.5,0.75,0.0,0.0
answer,0.0,0.0,0.0,0.083333,0.25,0.5,0.25,0.25
answer,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
answer,0.0,0.0,0.0,0.0,0.25,0.5,0.25,0.25
answer,-0.03125,-0.039062,0.0,0.166667,0.5,0.75,0.0,0.0
answer,-0.070312,-0.078125,0.0,0.083333,0.25,0.75,0.0,0.0
answer,-0.070312,-0.085938,0.0,0.083333,0.25,0.5,0.0,0.0
answer,0.0,0.0,0.0,0.083333,0.25,0.5,0.0,0.0
answer,0.0,0.0,0.0,0.083333,0.25,0.5,0.0,0.0
answer,0.0,0.0,0.0,0.083333,0.25,0.5,0.0,0.0
answer,0.0,-0.007812,0.0,0.0,0.5,0.75,0.25,0.25
answer,0.0,-0.007812,0.0,0.0,0.5,0.75,0.25,0.25
answer,0.0,-0.007812,0.0,0.0,0.5,0.75,0.25,0.25
answer,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0
answer,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0
answer,0.007812,0.0,0.0,0.0,0.75,0.75,0.0,0.0
answer,0.0,0.007812,0.0,0.0,0.75,0.25,0.0,0.0
answer,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0
answer,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0
answer,0.015625,0.0,0.007812,0.0,0.75,0.25,0.0,0.0
answer,0.007812,0.0,0.007812,0.0,0.75,0.25,0.0,0.0
answer,0.023438,0.0,0.007812,0.0,0.75,0.25,0.0,0.0
answer,0.015625,0.007812,0.007812,0.0,0.75,0.25,0.0,0.0
answer,0.015625,0.0,0.007812,0.0,0.75,0.25,0.0,0.0
answer,0.015625,0.0,0.007812,0.0,0.75,0.25,0.0,0.0
answer,0.015625,0.0,0.0,0.0,0.5,0.5,0.75,0.75
answer,0.023438,0.0,0.0,0.0,0.5,0.5,0.75,0.75
answer,0.007812,-0.007812,0.0,0.0,0.5,0.5,0.75,0.75
answer,0.015625,0.0,0.0,0.0,0.75,0.25,0.5,0.5
answer,0.023438,0.0,0.0,0.0,0.75,0.25,0.5,0.5
answer,0.023438,0.0,0.0,0.0,0.75,0.25,0.5,0.5
answer,0.0,0.0,0.0,0.083333,0.5,0.5,0.0,0.0
answer,0.0,0.0,0.0,0.083333,0.5,0.5,0.0,0.0
answer,-0.007812,0.0,0.0,0.083333,0.5,0.75,0.0,0.0
answer,0.007812,0.007812,0.0,0.166667,0.5,0.5,0.0,0.0
answer,0.0,0.007812,0.0,0.166667,0.5,0.5,0.0,0.0
answer,0.015625,0.015625,0.0,0.083333,0.5,0.5,0.0,0.0
answer,0.0,0.007812,0.0,0.166667,0.5,0.5,0.0,0.0
